"000c_the_summer_before" "001c_kristys_great_idea" "002c_claudia_and_the_phantom_phone_calls" "003c_the_truth_about_stacey" "004c_mary_anne_saves_the_day" "005c_dawn_and_the_impossible_three" "006c_kristys_big_day" "007c_claudia_and_mean_jeanine" "008c_boy_crazy_stacey" "009c_the_ghost_at_dawns_house" "010c_logan_likes_mary_anne" "011c_kristy_and_the_snobs" "012c_claudia_and_the_new_girl" "013c_goodbye_stacey_goodbye" "014c_hello_mallory" "015c_little_miss_stoneybrook_and_dawn" "016c_jessis_secret_language" "017c_mary_annes_bad_luck_mystery" "018c_staceys_mistake" "019c_claudia_and_the_bad_joke" "020c_kristy_and_the_walking_disaster" "021c_mallory_and_the_trouble_with_twins" "022c_jessi_ramsey_petsitter" "023c_dawn_on_the_coast" "024c_kristy_and_the_mothers_day_surprise" "025c_mary_anne_and_the_search_for_tigger" "026c_claudia_and_the_sad_goodbye" "027c_jessi_and_the_superbrat" "028c_welcome_back_stacey" "029c_mallory_and_the_mystery_diary" "030c_mary_anne_and_the_great_romance" "031c_dawns_wicked_stepsister" "032c_kristy_and_the_secret_of_susan" "033c_claudia_and_the_great_search" "034c_mary_anne_and_too_many_boys" "035c_stacey_and_the_mystery_of_stoneybrook" "036c_jessis_babysitter" "037c_dawn_and_the_older_boy" "038c_kristys_mystery_admirer" "039c_poor_mallory" "040c_claudia_and_the_middle_school_mystery" "041c_mary_anne_vs_logan" "042c_jessi_and_the_dance_school_phantom" "043c_staceys_emergency" "044c_dawn_and_the_big_sleepover" "045c_kristy_and_the_baby_parade" "046c_mary_anne_misses_logan" "047c_mallory_on_strike" "048c_jessis_wish" "049c_claudia_and_the_genius_of_elm_street" "050c_dawns_big_date" "051c_staceys_ex_best_friend" "052c_mary_anne_plus_too_many_babies" "053c_kristy_for_president" "054c_mallory_and_the_dream_horse" "055c_jessis_gold_medal" "056c_keep_out_claudia" "057c_dawn_saves_the_planet" "058c_staceys_choice" "059c_mallory_hates_boys_and_gym" "060c_mary_annes_makeover" "061c_jessi_and_the_awful_secret" "062c_kristy_and_the_worst_kid_ever" "063c_claudias_freind_friend" "064c_dawns_family_feud" "065c_staceys_big_crush" "066c_maid_mary_anne" "067c_dawns_big_move" "068c_jessi_and_the_bad_babysitter" "069c_get_well_soon_mallory" "070c_stacey_and_the_cheerleaders" "071c_claudia_and_the_perfect_boy"
"but" 0.694156425312698 0.606959340621444 0.559138309549945 0.64528373505409 0.591715976331361 0.608342989571263 0.529941706412295 0.642555535156967 0.619540539500519 0.76254720093852 0.739322975305862 0.696072420384463 0.709116695152551 0.659779822047957 0.651834504293521 0.661639157655094 0.697540629943909 0.586577283461568 0.653448340241216 0.720688418788096 0.747017504738544 0.660658367066371 0.806899359662435 0.48246134377348 0.701923791131249 0.754425348691716 0.784118045407563 0.517998573627116 0.697917444203926 0.641408708816382 0.652118474261357 0.676495459391889 0.642573264495041 0.661837702687796 0.573431028990124 0.828532821278714 0.697323054274978 0.686846098554429 0.680624398905083 0.605607476635514 0.702953943072254 0.719833301761697 0.78052615324143 0.702106318956871 0.59000507951393 0.720740103270224 0.661629262057817 0.555703447357913 0.680429907987319 0.67080650107329 0.566801619433198 0.612846199175015 0.568929483706169 0.722279829799406 0.645774601717695 0.77516518400945 0.561400753768844 0.570884871550904 0.671216019689003 0.620564214130318 0.709831758108161 0.594482908616377 0.648011782032401 0.641117478510029 0.469464567566474 0.711194731890875 0.655050438883794 0.621789672884563 0.678471575023299 0.685855633011019 0.627161807746399 0.661988613795843
"at" 0.761825762371483 0.710418319136462 0.651756311745335 0.69589422407794 0.773300773300773 0.727436590704262 0.657127715951245 0.668257756563246 0.619540539500519 0.57191040070389 0.679276439240411 0.490496627835684 0.709116695152551 0.569295732167094 0.6128024980484 0.554923164484918 0.683158348914138 0.582768340062467 0.604906463537583 0.552169236285407 0.590924294793177 0.649201863591232 0.547803235000185 0.54968956380749 0.675926613681943 0.647701762779229 0.759168834871868 0.487969670808153 0.612077330745689 0.605553563603044 0.673977194069001 0.602963344240597 0.609144597555993 0.580946427914844 0.665020707231602 0.714742905909964 0.615968697942897 0.63493331203578 0.625138714211733 0.613084112149533 0.656858602542926 0.522826292858496 0.508184294016902 0.548072789797965 0.468878208885242 0.584480780263913 0.642832976203902 0.605616930653534 0.533518905126421 0.605642440969028 0.579757085020243 0.494991160872127 0.708259153185231 0.693674688025173 0.645774601717695 0.505703000996641 0.604585427135678 0.599076717059591 0.697318864899131 0.652662363137059 0.572571473391113 0.489360930873237 0.638193421698576 0.626790830945559 0.635396009551176 0.538099717779868 0.553517620856806 0.478893909550844 0.559179869524697 0.614646578217525 0.562545136645255 0.556070435588508
"me" 0.820763572067844 0.620753871090113 0.672338090010977 0.705383690769912 0.732600732600733 0.608342989571263 0.508744038155803 0.59115109234441 0.669565552006773 0.483924185210984 0.724311341289499 0.616727377646338 0.738208662133168 0.59191675463731 0.624512099921936 0.45176437108708 0.632820365309938 0.510398415479546 0.444344871364027 0.692004302617426 0.553759244806184 0.519361490872986 0.532997742162342 0.779056432158817 0.39367154423234 0.592499907996909 0.627294436326051 0.882099020307046 0.567291184593566 0.326680211943747 0.520966155415498 0.485311959998529 0.442001262860751 0.65448395043571 0.446001911436763 0.536946163146291 0.577228528260954 0.77869179777973 0.651032033735296 0.579439252336449 0.676064994430146 0.712256109111574 0.668220231911728 0.666284567989683 0.375102567108194 0.387263339070568 0.496221946543363 0.698788766138693 0.363411428129591 0.574977000919963 0.897165991902834 0.581418188960911 0.421859277033826 0.529195122823327 0.691667213007277 0.442951533719685 0.565326633165829 0.666032350142721 0.503412014766752 0.823852491173009 0.823561708302286 0.64885634538007 0.48437244313533 0.641117478510029 0.384475292403578 0.737535277516463 0.586270142800996 0.559996910361874 0.477166821994408 0.625890113184919 0.756395149948687 0.771216735072157
"he" 0.534806050948462 0.669034727730455 0.826701427003293 0.414373378882773 0.494662033123572 0.724217844727694 0.501678148736972 0.403892050670094 0.761919421249086 0.769879385562928 0.870674772949036 1.06394489126123 0.254554711080403 0.24506107676067 0.386416861826698 0.401963574274331 0.625629224795052 0.670374038241792 0.250177364549494 0.186446755109358 1.04062139963578 0.129840372718246 0.592219713513714 0.636690789733855 0.434524251652678 1.34692525668862 0.19246533841822 0.889606246011786 0.294842128834814 0.796781004740847 0.488178075704033 0.422809662119931 0.690859116740334 0.297826966209508 0.756610385473081 0.533390228291018 0.488126137992484 1.36570561456753 0.673226307612636 0.564485981308411 0.457112126915838 0.663004356885774 0.494146053850689 0.343888809284998 0.539209940218028 0.487664945496271 0.748092176985828 0.326101424198057 0.460063403695972 0.241490340386385 0.958704453441296 0.412492634060106 0.677297004412106 0.607859262702471 0.531043073493739 0.594293307740578 0.376884422110553 0.229058744758079 0.399000633926241 0.663361746139306 0.53727597160673 0.449487077246529 0.340369824905907 0.623209169054441 0.760856368124975 1.23424270931326 0.481462072579589 0.490480052523848 0.272134203168686 0.194887939434825 0.562545136645255 0.893684628624388
"had" 1.01722293772238 0.437976342380246 0.473380900109769 0.534573290314418 0.488400488400488 0.617999227500966 0.48048048048048 0.583807600514044 0.561819371224074 0.652564431572387 0.581700818134054 0.450824106466621 0.494563438670497 0.52028351681496 0.448868071818891 0.45176437108708 0.420681720120811 0.457073207892131 0.489152757551996 0.656149157404088 0.52774370981529 0.565187504773543 0.403449679831217 0.71973741448175 0.415954839188888 0.45265520921503 0.637986955127063 0.878345407454675 0.511308501903411 0.458149077725987 0.564683595030784 0.702231699694842 0.475429929799799 0.58830018016693 0.589359668684294 0.718298840765237 0.391275713787626 0.543087612810478 0.584449212103277 0.598130841121495 0.587715591748934 0.632695586285281 0.544683718449055 0.608969766442184 0.59000507951393 0.731497418244406 0.608999661666855 0.578996406229203 0.440733008582695 0.486813860778902 0.508502024291498 0.604989196621489 0.580540289496091 0.532770765545107 0.583491772110404 0.457716584843675 0.577104271356784 0.451069528138986 0.555617705187008 0.567067299119084 0.498058747401859 0.456736868815022 0.641466208476518 0.436962750716332 0.364239750698126 0.714957666980245 0.481462072579589 0.48661800486618 0.488350419384902 0.438497863728356 0.627161807746399 0.440222428174235
"with" 0.619938442732095 0.53453805566093 0.487102085620198 0.600999557158221 0.522838984377446 0.53431183211021 0.635930047694754 0.613181567835506 0.627236695270712 0.432598892840122 0.626735720183142 0.544595520611678 0.570929851994618 0.467501131051124 0.550351288056206 0.473107569721116 0.499784265784553 0.476117924887636 0.42940890930137 0.541412692721406 0.490578659828297 0.588100511723822 0.451567531554207 0.525961956736663 0.564510138899205 0.423214219997792 0.616601917525038 0.46544799369393 0.656863476897813 0.525875463128959 0.53553863528726 0.518401411816611 0.490287115106043 0.558885171158584 0.637145587766805 0.501386814593557 0.410645798628598 0.602986981870458 0.558555892579714 0.538317757009346 0.414858064763953 0.549346467133927 0.468877221551506 0.537326264507809 0.527487984995897 0.541451520367183 0.556370061275892 0.618927192865699 0.494858114899869 0.647807421036492 0.579757085020243 0.534276173639756 0.545707872126326 0.493438695605535 0.544155248147905 0.645970986674541 0.51821608040201 0.482785354336258 0.499683036879591 0.666928207140055 0.674536256323777 0.666980824301301 0.618556701030928 0.512177650429799 0.594924926140273 0.696142991533396 0.582994890606577 0.525238481442861 0.592730661696179 0.592159508282737 0.62336082709339 0.705017873692573
"is" 0.253214293510292 0.479359933786254 0.644895718990121 0.525083823622446 0.541623618546695 0.463499420625724 0.455749867514573 0.539746649531852 0.33093469811829 0.476592000586575 0.375290850409067 0.465250477873553 0.505472926288229 0.584376413813904 0.636221701795472 0.579823562891292 0.672371638141809 0.609430943856174 0.552630596318285 0.577267837934744 0.509161184821794 0.42770946307187 0.666247177702928 0.462688337881125 0.687068261160217 0.688183122952931 0.531061767116941 0.476708832251042 0.418004030753154 0.70515118919565 0.53553863528726 0.643406007573808 0.687144820413773 0.625068941427363 0.589359668684294 0.30936633240879 0.604346647038314 0.56704736043447 0.636235851150403 0.676635514018692 0.372604002612069 0.519037696533434 0.583990790914451 0.526579739217653 0.531395303403274 0.39443488238669 0.616518176008421 0.52575535738054 0.854403464006804 0.417816620668507 0.586234817813765 0.624631703005303 0.669556467218825 0.547073336432224 0.403199370615617 0.402347643128714 0.671325376884422 0.637840504634035 0.682402953350487 0.54566853311459 0.356876740264324 0.619857179106101 0.582556046473572 0.540830945558739 0.526124084341738 0.417685794920038 0.504388837940521 0.424825242343491 0.685927306616962 0.472228468630537 0.387700026606865 0.625579240037071
"what" 0.469319595730283 0.479359933786254 0.603732162458836 0.686404757385968 0.597977521054444 0.482811896485129 0.508744038155803 0.543418395447035 0.404048177935121 0.392271877405873 0.435337386474518 0.515742777797814 0.629113785955853 0.497662494344744 0.499609679937549 0.565594763801935 0.38113044728894 0.441837434295726 0.418206937754378 0.412334169953388 0.371650499869922 0.484991980447567 0.499685383277196 0.450824534345711 0.43081036915992 0.511537187649505 0.470470827244538 0.45794076798919 0.466522355751288 0.565714513366001 0.411672556377282 0.437516085150189 0.453144151840434 0.463286391881458 0.457948391207391 0.430268117488088 0.507496222833456 0.511141282645156 0.565953983872161 0.542056074766355 0.645334767410594 0.477363136957757 0.50537664598366 0.494340163347184 0.461063572070488 0.494836488812392 0.556370061275892 0.356049514175429 0.502590272945179 0.429316160686906 0.437246963562753 0.553918680023571 0.561188946512888 0.418350198448171 0.278633711401036 0.479864161529659 0.643844221105528 0.475737392959087 0.514598948428236 0.385177788080887 0.592180085493549 0.442237285678037 0.510554737358861 0.551575931232092 0.428993484155571 0.398871119473189 0.435608541857723 0.444135480631831 0.432432432432432 0.352297428978337 0.440913755748983 0.42036276976036
"up" 0.323066512409683 0.513846259957927 0.473380900109769 0.366926045422914 0.55101593563132 0.457061928672589 0.385090973326267 0.451624747567468 0.473313579866857 0.428932800527917 0.424078660962246 0.490496627835684 0.494563438670497 0.554215050520284 0.394223263075722 0.416192373363688 0.460232992952682 0.45326426449303 0.455546842911019 0.45177482968806 0.490578659828297 0.374245780187887 0.444164785135285 0.605053980306086 0.508801901507836 0.463695580171494 0.445521616708843 0.574302766412672 0.503844144211391 0.422293932512649 0.429888156216984 0.558844075149822 0.390001114288898 0.514762657646064 0.561484549219497 0.558281772277932 0.418393832564987 0.467215078667838 0.495672116593919 0.4 0.44942957016095 0.541769274483804 0.491338405817447 0.540908439604528 0.539209940218028 0.534279977051061 0.349610916882824 0.485824570744044 0.398206139333488 0.467647960748237 0.453441295546559 0.436063641720684 0.398637665453982 0.640040047198484 0.465482200222907 0.557380679930604 0.455402010050251 0.394685837121613 0.473580191669463 0.474339313099611 0.427467743833091 0.482111139304745 0.543282605138275 0.38323782234957 0.344004208992675 0.462841015992474 0.448709550635399 0.517514386127525 0.432432432432432 0.401019413837044 0.395301987912882 0.466701972726069
"have" 0.497697059658161 0.531089423043763 0.421926454445664 0.474473334598596 0.428915813531198 0.486030642461697 0.487546369899311 0.503029190380026 0.365567399084157 0.403270154342486 0.514148465060422 0.407544992245825 0.447288992326994 0.467501131051124 0.468384074941452 0.455321570859419 0.352365885229397 0.476117924887636 0.533960643739965 0.501972032986734 0.427398074850411 0.553731001298404 0.558907354628567 0.351959504883932 0.419668721681646 0.419534096345637 0.449085789642513 0.349085995270448 0.529969396133463 0.462132982749691 0.520966155415498 0.496341777271223 0.43828696653419 0.455932639629371 0.465912711054476 0.373373159803712 0.519118273738039 0.443255331043846 0.469778797070356 0.485981308411215 0.499366189067722 0.48494032960788 0.499761349917174 0.53374408941109 0.492322119329504 0.365748709122203 0.466147889177099 0.356049514175429 0.498724193922524 0.513646120821834 0.440485829959514 0.455706148104498 0.588280826689372 0.443379697500626 0.422867632596866 0.516776789339633 0.486809045226131 0.419353701941713 0.481038147443786 0.463639930097364 0.400015686889682 0.518360097147207 0.409098347242677 0.38323782234957 0.461370350884293 0.444026340545626 0.370103497969344 0.355308384505465 0.555452003727866 0.460984933663144 0.467520620320043 0.499801403415861
"they" 0.253214293510292 0.33106873124806 0.329308452250274 0.610489023850193 0.325600325600326 0.431311960860049 0.498145204027557 0.414907288415642 0.37326355485435 0.417934523591304 0.318997222847707 0.504922999242616 0.338194116149678 0.478811642286231 0.53864168618267 0.334376778599886 0.510570976556882 0.491353698484041 0.578768529927934 0.369307995697383 0.57234176979968 0.882150767585733 0.4145537994596 0.316368094277692 0.441952016638194 0.368012365215471 0.452649962576184 0.416651026613115 0.61954168843771 0.374487072228198 0.506393675543736 0.488988565756094 0.427144077554507 0.540500790528367 0.374323032812998 0.583173316264846 0.546236392515399 0.311476719111892 0.580750166457054 0.542056074766355 0.664541159297814 0.344762265580602 0.393070724653957 0.419114486316091 0.609541671550815 0.491250717154332 0.383444231419871 0.42925595634234 0.676563828964664 0.387151180619442 0.472874493927125 0.467491651934787 0.468302500193513 0.396896342117496 0.32780436635416 0.354361226975748 0.584956030150754 0.507453219156359 0.518327926315397 0.570633760119833 0.427467743833091 0.54373436763693 0.350188185239732 0.297277936962751 0.538265409365009 0.338664158043274 0.337350976025154 0.424825242343491 0.372786579683131 0.490967693576194 0.418107871830932 0.374023566794651
"be" 0.464953832049071 0.441424974997414 0.421926454445664 0.44600493452268 0.479008171315864 0.421655722930346 0.65359477124183 0.455296493482651 0.369415476969254 0.252960369542105 0.457854837499062 0.339019728062899 0.436379504709262 0.441109938169205 0.398126463700234 0.672310756972112 0.460232992952682 0.403748000304715 0.365931070535081 0.455360344209394 0.401382539859516 0.534636828839838 0.444164785135285 0.411278522561 0.568224021391963 0.401133478084864 0.43126492497416 0.533013025036598 0.459057998059267 0.474084697820804 0.484534955736092 0.481635354240965 0.430858373881068 0.327241975217855 0.438037591589678 0.472939335751369 0.492000154960679 0.443255331043846 0.384700747207221 0.317757009345794 0.441747013406062 0.534192081833681 0.468877221551506 0.404785785929216 0.433712343218849 0.645438898450947 0.54133303259276 0.352721948622388 0.448465166628006 0.375651640601043 0.417813765182186 0.518562168532705 0.518615991949841 0.400471984839275 0.416311545269783 0.502011738215644 0.459327889447236 0.454593508827572 0.481038147443786 0.395877171083134 0.341189850582376 0.478486243520499 0.333824251350025 0.35458452722063 0.437087700837751 0.38758231420508 0.432333289663304 0.432549337658827 0.525629077353215 0.464732778652275 0.440913755748983 0.50642128955382
"as" 0.493331295976949 0.334517363865227 0.411635565312843 0.313152400835073 0.435177358254281 0.363718295352131 0.332096802685038 0.403892050670094 0.377111632739447 0.377607508157055 0.371537941904976 0.429184549356223 0.458198479944725 0.343085507464937 0.398126463700234 0.490893568582812 0.33079246368474 0.403748000304715 0.362197080019417 0.444603800645393 0.371650499869922 0.374245780187887 0.4145537994596 0.411278522561 0.282255069449603 0.478416074780113 0.388494849770111 0.394129349498893 0.455325819213257 0.410342217441536 0.393456956537579 0.404426633332108 0.490287115106043 0.433871382873111 0.366358712965913 0.568949576843752 0.383527679851238 0.235604184969252 0.480875934009026 0.441121495327103 0.50704874582261 0.401591210456526 0.496953701883932 0.472847112766872 0.386824522330325 0.516351118760757 0.462388632006316 0.588979102888327 0.417536534446764 0.387151180619442 0.570040485829959 0.337851109801611 0.406378202647264 0.336110415847249 0.560545466465613 0.383891329223727 0.321922110552764 0.436973605384642 0.380355744490435 0.652662363137059 0.380407074787247 0.64885634538007 0.412371134020619 0.45487106017192 0.388522400744668 0.428974600188147 0.671426699855889 0.293515621982775 0.656104380242311 0.356045273967469 0.387700026606865 0.566000264795446
"kristy" 0.517342996223614 0.268993344139049 0.977634467618002 0.819257291073575 0.851570082339313 0.679155401055749 0.194311959017841 0.444281255737103 0.33093469811829 0.428932800527917 0.72806424979359 0.140657121217586 0.381832066620604 0.682400844518172 0.55815768930523 0.394849174729653 0.366748166259169 0.76940656661842 0.604906463537583 0.7529580494801 0.18954175493366 0.442984801038723 0.947551541621942 0.450824534345711 0.0594221198841269 0.430574467302101 0.352853120433403 0.349085995270448 0.276181234604762 0.494004222939325 0.451746876024627 0.540461046361999 0.0965717044905843 0.58830018016693 0.274769034724435 0.458715596330275 0.36803161197846 0.379362670713202 0.188651327957387 0.452336448598131 0.314984826950409 0.50767190755825 0.311648931689923 0.265080957157186 0.285234243738522 0.096815834767642 0.503740460884929 0.379342473046719 0.479393798809248 0.291321680466115 0.265587044534413 0.428206639167158 0.375416053874139 0.307505274073015 0.121287615551039 0.712413716732494 0.76554648241206 0.391161856433027 0.242383562665473 0.235386426049431 0.258833679752147 0.637981658027332 0.153820978563247 0.580229226361031 0.182119875349063 0.210724365004704 0.278396436525612 0.563858958019542 0.551724137931034 0.457237088674012 0.467520620320043 0.238315900966503
